candidate_id,client_name,industry_type,position_skillset,candidate_skillset,interview_type,gender,candidate_current_location,candidate_job_location,interview_venue,candidate_native_location,q1,q2,q3,q4,q5,q6,q7,marital_status,attendance
CANDIDATE 572,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,MARRIED,YES
CANDIDATE 574,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,NO,,,,,,,MARRIED,YES
CANDIDATE 576,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 579,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 580,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 581,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 584,FLEXTRONICS,ELECTRONICS,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 586,FLEXTRONICS,ELECTRONICS,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,NO,NO,YES,YES,YES,MARRIED,YES
CANDIDATE 587,FLEXTRONICS,ELECTRONICS,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,FAIZABAD,,,,,,,,MARRIED,YES
CANDIDATE 590,FLEXTRONICS,ELECTRONICS,ROUTINE,JAVA,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 591,FLEXTRONICS,ELECTRONICS,ROUTINE,JAVA,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 592,FLEXTRONICS,ELECTRONICS,ROUTINE,JAVA,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 594,FLEXTRONICS,ELECTRONICS,ROUTINE,JAVA,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 595,FLEXTRONICS,ELECTRONICS,ROUTINE,JAVA,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,NO,YES,YES,YES,MARRIED,YES
CANDIDATE 596,FLEXTRONICS,ELECTRONICS,ROUTINE,JAVA,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,MARRIED,YES
CANDIDATE 600,FLEXTRONICS,ELECTRONICS,ROUTINE,JAVA,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,TRICHY,,,,,,,,MARRIED,YES
CANDIDATE 604,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,VELLORE,,,,,,,,SINGLE,YES
CANDIDATE 605,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 606,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,,,,,,,,MARRIED,YES
CANDIDATE 609,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 610,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,,,,,,,,SINGLE,YES
CANDIDATE 612,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,VISAKAPATINAM,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 614,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 615,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 620,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,,,,,,,,MARRIED,YES
CANDIDATE 624,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 627,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 630,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 632,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 633,STANDARD CHARTERED BANK,BFSI,ROUTINE,REGULATORY,SCHEDULED,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,MARRIED,YES
CANDIDATE 635,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,SCHEDULED,FEMALE,CHENNAI,CHENNAI,CHENNAI,NAGERCOIL,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 636,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,SCHEDULED,MALE,BANGALORE,BANGALORE,BANGALORE,NAGERCOIL,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 637,STANDARD CHARTERED BANK,BFSI,ROUTINE,LENDING,SCHEDULED,MALE,BANGALORE,BANGALORE,BANGALORE,AMBUR,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 639,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 640,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 641,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 643,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 644,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 645,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,COCHIN,,,,,,,,SINGLE,YES
CANDIDATE 648,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,NAGERCOIL,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 649,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,MARRIED,YES
CANDIDATE 651,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 653,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,MARRIED,YES
CANDIDATE 654,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,MARRIED,YES
CANDIDATE 656,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 660,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 662,STANDARD CHARTERED BANK,BFSI,ROUTINE,CDD,WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,NO,YES,YES,YES,SINGLE,YES
CANDIDATE 664,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 666,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHANDIGARH,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 667,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 668,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,VISAKAPATINAM,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 669,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 671,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 674,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,COCHIN,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 675,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 677,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,SINGLE,YES
CANDIDATE 679,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,MARRIED,YES
CANDIDATE 681,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 684,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,,,,,,,,MARRIED,YES
CANDIDATE 685,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 686,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 688,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 689,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 690,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 693,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,TIRUPATI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 694,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 695,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 696,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 697,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,ALLAHABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 698,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 700,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 702,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 703,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,VISAKAPATINAM,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 704,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,BANGALORE,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 705,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 707,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,AHMEDABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 708,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 711,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 713,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 714,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 715,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 716,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 719,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 720,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 722,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 723,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 725,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 726,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 727,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,MYSORE,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 731,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 732,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 733,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 734,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 735,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 737,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 741,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 742,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 743,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 744,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 745,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,COIMBATORE,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 747,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 748,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 749,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 750,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 752,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 753,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,COIMBATORE,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 756,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 757,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 758,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 760,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 761,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 762,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 763,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,FEMALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,MARRIED,YES
CANDIDATE 764,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,VISAKAPATINAM,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 765,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 767,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 768,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,HYDERABAD,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 772,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 773,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 774,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 775,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,CHENNAI,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
CANDIDATE 776,STANDARD CHARTERED BANK,BFSI,ROUTINE,JAVA,SCHEDULED WALKIN,MALE,CHENNAI,CHENNAI,CHENNAI,NOIDA,YES,YES,YES,YES,YES,YES,YES,SINGLE,YES
